date,location_identifier,transactions
2016-05-01,location_17,1373
2016-05-01,location_18,1407
2016-05-01,location_19,1082
2016-05-01,location_23,1037
2016-05-01,location_25,944
2016-05-01,location_26,738
2016-05-01,location_27,1629
2016-05-01,location_28,1357
2016-05-01,location_30,657
2016-05-01,location_31,1356
2016-05-01,location_32,613
2016-05-01,location_33,1074
2016-05-01,location_34,2286
2016-05-01,location_35,663
2016-05-01,location_36,1138
2016-05-01,location_37,1465
2016-05-01,location_38,2358
2016-05-01,location_39,1521
2016-05-01,location_40,1059
2016-05-01,location_41,1110
2016-05-01,location_43,1327
2016-05-01,location_44,5143
2016-05-01,location_45,4521
2016-05-01,location_46,5096
2016-05-01,location_47,5083
2016-05-01,location_48,4496
2016-05-01,location_49,3068
2016-05-01,location_50,3381
2016-05-01,location_51,2136
2016-05-01,location_54,753
2016-05-02,location_1,1805
2016-05-02,location_2,1891
2016-05-02,location_3,3219
2016-05-02,location_4,1416
2016-05-02,location_5,1525
2016-05-02,location_6,1803
2016-05-02,location_7,1984
2016-05-02,location_8,2901
2016-05-02,location_9,2025
2016-05-02,location_10,1010
2016-05-02,location_11,2509
2016-05-02,location_12,1073
2016-05-02,location_13,897
2016-05-02,location_14,1404
2016-05-02,location_15,1330
2016-05-02,location_16,861
2016-05-02,location_17,1118
2016-05-02,location_18,1329
2016-05-02,location_19,1231
2016-05-02,location_23,1170
2016-05-02,location_25,1091
2016-05-02,location_26,761
2016-05-02,location_27,1329
2016-05-02,location_28,977
2016-05-02,location_30,649
2016-05-02,location_31,1279
2016-05-02,location_32,541
2016-05-02,location_33,1045
2016-05-02,location_34,2809
2016-05-02,location_35,663
2016-05-02,location_36,1071
2016-05-02,location_37,1474
2016-05-02,location_38,1802
2016-05-02,location_39,1357
2016-05-02,location_40,1326
2016-05-02,location_41,966
2016-05-02,location_43,1825
2016-05-02,location_44,4403
2016-05-02,location_45,3910
2016-05-02,location_46,3624
2016-05-02,location_47,4070
2016-05-02,location_48,3091
2016-05-02,location_49,2593
2016-05-02,location_50,2668
2016-05-02,location_51,1791
2016-05-02,location_54,821
2016-05-03,location_1,1326
2016-05-03,location_2,2064
2016-05-03,location_3,3922
2016-05-03,location_4,1803
2016-05-03,location_5,1709
2016-05-03,location_6,2324
2016-05-03,location_7,1863
2016-05-03,location_8,3052
2016-05-03,location_9,2781
2016-05-03,location_10,1348
2016-05-03,location_11,3176
2016-05-03,location_12,1291
2016-05-03,location_13,1394
2016-05-03,location_14,1986
2016-05-03,location_15,1472
2016-05-03,location_16,1086
2016-05-03,location_17,1548
2016-05-03,location_18,1365
2016-05-03,location_19,2233
2016-05-03,location_23,1178
2016-05-03,location_25,1372
2016-05-03,location_26,865
2016-05-03,location_27,1649
2016-05-03,location_28,1315
2016-05-03,location_30,705
2016-05-03,location_31,1605
2016-05-03,location_32,788
2016-05-03,location_33,1278
2016-05-03,location_34,2821
2016-05-03,location_35,773
2016-05-03,location_36,1297
2016-05-03,location_37,1804
2016-05-03,location_38,2553
2016-05-03,location_39,1907
2016-05-03,location_40,1426
2016-05-03,location_41,1195
2016-05-03,location_43,1449
2016-05-03,location_44,5422
2016-05-03,location_45,4633
2016-05-03,location_46,5133
2016-05-03,location_47,5144
2016-05-03,location_48,4413
2016-05-03,location_49,3029
2016-05-03,location_50,3687
2016-05-03,location_51,2055
2016-05-03,location_54,1013
2016-05-04,location_1,473
2016-05-04,location_2,1962
2016-05-04,location_3,3748
2016-05-04,location_4,1865
2016-05-04,location_5,1516
2016-05-04,location_6,2283
2016-05-04,location_7,1514
2016-05-04,location_8,2747
2016-05-04,location_9,2723
2016-05-04,location_10,1183
2016-05-04,location_11,3264
2016-05-04,location_12,1286
2016-05-04,location_13,1040
2016-05-04,location_14,1173
2016-05-04,location_15,1145
2016-05-04,location_16,1160
2016-05-04,location_17,1498
2016-05-04,location_18,1387
2016-05-04,location_19,1383
2016-05-04,location_23,1103
2016-05-04,location_25,754
2016-05-04,location_26,890
2016-05-04,location_27,1799
2016-05-04,location_28,1561
2016-05-04,location_30,664
2016-05-04,location_31,1700
2016-05-04,location_32,640
2016-05-04,location_33,1283
2016-05-04,location_34,2651
2016-05-04,location_35,686
2016-05-04,location_36,1154
2016-05-04,location_37,1470
2016-05-04,location_38,2647
2016-05-04,location_39,1757
2016-05-04,location_40,1326
2016-05-04,location_41,1397
2016-05-04,location_43,1404
2016-05-04,location_44,5324
2016-05-04,location_45,4656
2016-05-04,location_46,5299
2016-05-04,location_47,5151
2016-05-04,location_48,4675
2016-05-04,location_49,3017
2016-05-04,location_50,3328
2016-05-04,location_51,2179
2016-05-04,location_54,1292
2016-05-05,location_1,1460
2016-05-05,location_2,1885
2016-05-05,location_3,2981
2016-05-05,location_4,1354
2016-05-05,location_5,1586
2016-05-05,location_6,1730
2016-05-05,location_7,1843
2016-05-05,location_8,2732
2016-05-05,location_9,2293
2016-05-05,location_10,1138
2016-05-05,location_11,2553
2016-05-05,location_12,1252
2016-05-05,location_13,911
2016-05-05,location_14,1640
2016-05-05,location_15,1526
2016-05-05,location_16,947
2016-05-05,location_17,1299
2016-05-05,location_18,1481
2016-05-05,location_19,1263
2016-05-05,location_23,999
2016-05-05,location_25,617
2016-05-05,location_26,688
2016-05-05,location_27,1205
2016-05-05,location_28,1033
2016-05-05,location_30,693
2016-05-05,location_31,1340
2016-05-05,location_32,631
2016-05-05,location_33,1233
2016-05-05,location_34,2484
2016-05-05,location_35,627
2016-05-05,location_36,1065
2016-05-05,location_37,1606
2016-05-05,location_38,1617
2016-05-05,location_39,1382
2016-05-05,location_40,1525
2016-05-05,location_41,920
2016-05-05,location_43,1371
2016-05-05,location_44,3882
2016-05-05,location_45,3494
2016-05-05,location_46,3361
2016-05-05,location_47,3836
2016-05-05,location_48,3020
2016-05-05,location_49,2314
2016-05-05,location_50,2256
2016-05-05,location_51,1747
2016-05-05,location_54,869
2016-05-06,location_1,1849
2016-05-06,location_2,1887
2016-05-06,location_3,2989
2016-05-06,location_4,1360
2016-05-06,location_5,1553
2016-05-06,location_6,1621
2016-05-06,location_7,1739
2016-05-06,location_8,2706
2016-05-06,location_9,2105
2016-05-06,location_10,1166
2016-05-06,location_11,2587
2016-05-06,location_12,1095
2016-05-06,location_13,866
2016-05-06,location_14,1520
2016-05-06,location_15,1277
2016-05-06,location_16,952
2016-05-06,location_17,1145
2016-05-06,location_18,1445
2016-05-06,location_19,1120
2016-05-06,location_23,998
2016-05-06,location_25,625
2016-05-06,location_26,584
2016-05-06,location_27,1209
2016-05-06,location_28,1063
2016-05-06,location_30,764
2016-05-06,location_31,1314
2016-05-06,location_32,600
2016-05-06,location_33,1206
2016-05-06,location_34,2392
2016-05-06,location_35,599
2016-05-06,location_36,1157
2016-05-06,location_37,1557
2016-05-06,location_38,1607
2016-05-06,location_39,1401
2016-05-06,location_40,1470
2016-05-06,location_41,994
2016-05-06,location_43,1294
2016-05-06,location_44,3683
2016-05-06,location_45,3199
2016-05-06,location_46,3120
2016-05-06,location_47,3721
2016-05-06,location_48,2702
2016-05-06,location_49,2262
2016-05-06,location_50,2197
2016-05-06,location_51,1674
2016-05-06,location_54,819
2016-05-07,location_1,1912
2016-05-07,location_2,2036
2016-05-07,location_3,3362
2016-05-07,location_4,1536
2016-05-07,location_5,1460
2016-05-07,location_6,1802
2016-05-07,location_7,2022
2016-05-07,location_8,2981
2016-05-07,location_9,2108
2016-05-07,location_10,975
2016-05-07,location_11,2579
2016-05-07,location_12,1191
2016-05-07,location_13,887
2016-05-07,location_14,1424
2016-05-07,location_15,1428
2016-05-07,location_16,901
2016-05-07,location_17,1131
2016-05-07,location_18,1366
2016-05-07,location_19,1119
2016-05-07,location_23,1181
2016-05-07,location_25,733
2016-05-07,location_26,456
2016-05-07,location_27,1146
2016-05-07,location_28,797
2016-05-07,location_30,553
2016-05-07,location_31,1179
2016-05-07,location_32,473
2016-05-07,location_33,1024
2016-05-07,location_34,2305
2016-05-07,location_35,557
2016-05-07,location_36,1007
2016-05-07,location_37,1684
2016-05-07,location_38,1641
2016-05-07,location_39,1236
2016-05-07,location_40,1355
2016-05-07,location_41,1041
2016-05-07,location_43,1185
2016-05-07,location_44,4482
2016-05-07,location_45,3596
2016-05-07,location_46,3281
2016-05-07,location_47,3822
2016-05-07,location_48,2858
2016-05-07,location_49,2418
2016-05-07,location_50,2366
2016-05-07,location_51,1729
2016-05-07,location_54,742
2016-05-08,location_1,1727
2016-05-08,location_2,1726
2016-05-08,location_3,2780
2016-05-08,location_4,1256
2016-05-08,location_5,1403
2016-05-08,location_6,1454
2016-05-08,location_7,1805
2016-05-08,location_8,2654
2016-05-08,location_9,1963
2016-05-08,location_10,1053
2016-05-08,location_11,2467
2016-05-08,location_12,1262
2016-05-08,location_13,888
2016-05-08,location_14,1482
2016-05-08,location_15,1229
2016-05-08,location_16,835
2016-05-08,location_17,1245
2016-05-08,location_18,1342
2016-05-08,location_19,1093
2016-05-08,location_23,982
2016-05-08,location_25,598
2016-05-08,location_26,587
2016-05-08,location_27,1340
2016-05-08,location_28,1138
2016-05-08,location_30,811
2016-05-08,location_31,1268
2016-05-08,location_32,647
2016-05-08,location_33,1035
2016-05-08,location_34,2419
2016-05-08,location_35,558
2016-05-08,location_36,1012
2016-05-08,location_37,1408
2016-05-08,location_38,1458
2016-05-08,location_39,1264
2016-05-08,location_40,1228
2016-05-08,location_41,895
2016-05-08,location_43,1279
2016-05-08,location_44,3769
2016-05-08,location_45,3319
2016-05-08,location_46,3111
2016-05-08,location_47,3725
2016-05-08,location_48,2667
2016-05-08,location_49,2213
2016-05-08,location_50,2387
2016-05-08,location_51,1809
2016-05-08,location_54,751
2016-05-09,location_1,1998
2016-05-09,location_2,1908
2016-05-09,location_3,3342
2016-05-09,location_4,1483
2016-05-09,location_5,1469
2016-05-09,location_6,1831
2016-05-09,location_7,2111
2016-05-09,location_8,3129
2016-05-09,location_9,2032
2016-05-09,location_10,965
2016-05-09,location_11,2319
2016-05-09,location_12,1150
2016-05-09,location_13,833
2016-05-09,location_14,1376
2016-05-09,location_15,1324
2016-05-09,location_16,759
2016-05-09,location_17,1083
2016-05-09,location_18,1289
2016-05-09,location_19,1120
2016-05-09,location_23,1245
2016-05-09,location_25,831
2016-05-09,location_26,645
2016-05-09,location_27,1271
2016-05-09,location_28,917
2016-05-09,location_30,698
2016-05-09,location_31,1293
2016-05-09,location_32,607
2016-05-09,location_33,1028
2016-05-09,location_34,2692
2016-05-09,location_35,539
2016-05-09,location_36,929
2016-05-09,location_37,1756
2016-05-09,location_38,1784
2016-05-09,location_39,1443
2016-05-09,location_40,1231
2016-05-09,location_41,1108
2016-05-09,location_43,1715
2016-05-09,location_44,4657
2016-05-09,location_45,3932
2016-05-09,location_46,3577
2016-05-09,location_47,4135
2016-05-09,location_48,3035
2016-05-09,location_49,2712
2016-05-09,location_50,2848
2016-05-09,location_51,2088
2016-05-09,location_54,830
2016-05-10,location_1,1440
2016-05-10,location_2,2396
2016-05-10,location_3,4260
2016-05-10,location_4,2031
2016-05-10,location_5,2059
2016-05-10,location_6,2427
2016-05-10,location_7,2068
2016-05-10,location_8,3555
2016-05-10,location_9,2824
2016-05-10,location_10,1431
2016-05-10,location_11,2999
2016-05-10,location_12,1415
2016-05-10,location_13,1392
2016-05-10,location_14,1926
2016-05-10,location_15,1442
2016-05-10,location_16,1111
2016-05-10,location_17,1525
2016-05-10,location_18,1451
2016-05-10,location_19,2279
2016-05-10,location_23,1357
2016-05-10,location_25,1007
2016-05-10,location_26,911
2016-05-10,location_27,1909
2016-05-10,location_28,1403
2016-05-10,location_30,851
2016-05-10,location_31,1831
2016-05-10,location_32,755
2016-05-10,location_33,1441
2016-05-10,location_34,3272
2016-05-10,location_35,774
2016-05-10,location_36,1282
2016-05-10,location_37,1995
2016-05-10,location_38,2699
2016-05-10,location_39,2129
2016-05-10,location_40,1592
2016-05-10,location_41,1577
2016-05-10,location_43,1521
2016-05-10,location_44,6280
2016-05-10,location_45,5479
2016-05-10,location_46,5423
2016-05-10,location_47,5725
2016-05-10,location_48,4931
2016-05-10,location_49,4019
2016-05-10,location_50,4069
2016-05-10,location_51,2956
2016-05-10,location_54,1123
2016-05-11,location_1,595
2016-05-11,location_2,1892
2016-05-11,location_3,3420
2016-05-11,location_4,1795
2016-05-11,location_5,1788
2016-05-11,location_6,2340
2016-05-11,location_7,1692
2016-05-11,location_8,2443
2016-05-11,location_9,2452
2016-05-11,location_10,1133
2016-05-11,location_11,3011
2016-05-11,location_12,1348
2016-05-11,location_13,1083
2016-05-11,location_14,1218
2016-05-11,location_15,1127
2016-05-11,location_16,1244
2016-05-11,location_17,1487
2016-05-11,location_18,1259
2016-05-11,location_19,1545
2016-05-11,location_23,1169
2016-05-11,location_25,687
2016-05-11,location_26,809
2016-05-11,location_27,1967
2016-05-11,location_28,1526
2016-05-11,location_30,761
2016-05-11,location_31,1804
2016-05-11,location_32,698
2016-05-11,location_33,1321
2016-05-11,location_34,2605
2016-05-11,location_35,652
2016-05-11,location_36,1289
2016-05-11,location_37,1413
2016-05-11,location_38,2617
2016-05-11,location_39,1661
2016-05-11,location_40,1204
2016-05-11,location_41,1430
2016-05-11,location_43,1462
2016-05-11,location_44,4421
2016-05-11,location_45,4575
2016-05-11,location_46,4797
2016-05-11,location_47,4931
2016-05-11,location_48,4766
2016-05-11,location_49,2963
2016-05-11,location_50,3224
2016-05-11,location_51,2071
2016-05-11,location_54,1250
2016-05-12,location_1,1768
2016-05-12,location_2,1726
2016-05-12,location_3,2868
2016-05-12,location_4,1305
2016-05-12,location_5,1561
2016-05-12,location_6,1594
2016-05-12,location_7,1853
2016-05-12,location_8,2786
2016-05-12,location_9,1914
2016-05-12,location_10,1136
2016-05-12,location_11,2152
2016-05-12,location_12,1238
2016-05-12,location_13,924
2016-05-12,location_14,1576
2016-05-12,location_15,1390
2016-05-12,location_16,1012
2016-05-12,location_17,1316
2016-05-12,location_18,1483
2016-05-12,location_19,1349
2016-05-12,location_23,1071
2016-05-12,location_25,576
2016-05-12,location_26,588
2016-05-12,location_27,1286
2016-05-12,location_28,1099
2016-05-12,location_30,685
2016-05-12,location_31,1377
2016-05-12,location_32,604
2016-05-12,location_33,1237
2016-05-12,location_34,2522
2016-05-12,location_35,611
2016-05-12,location_36,1065
2016-05-12,location_37,1515
2016-05-12,location_38,1629
2016-05-12,location_39,1441
2016-05-12,location_40,1592
2016-05-12,location_41,966
2016-05-12,location_43,1352
2016-05-12,location_44,3789
2016-05-12,location_45,3424
2016-05-12,location_46,3158
2016-05-12,location_47,3537
2016-05-12,location_48,2661
2016-05-12,location_49,2198
2016-05-12,location_50,2389
2016-05-12,location_51,1780
2016-05-12,location_54,897
2016-05-13,location_1,1874
2016-05-13,location_2,1889
2016-05-13,location_3,2913
2016-05-13,location_4,1505
2016-05-13,location_5,1359
2016-05-13,location_6,1638
2016-05-13,location_7,1799
2016-05-13,location_8,2701
2016-05-13,location_9,2072
2016-05-13,location_10,1141
2016-05-13,location_11,2173
2016-05-13,location_12,1169
2016-05-13,location_13,863
2016-05-13,location_14,1502
2016-05-13,location_15,1373
2016-05-13,location_16,909
2016-05-13,location_17,1354
2016-05-13,location_18,1504
2016-05-13,location_19,1177
2016-05-13,location_23,1018
2016-05-13,location_25,601
2016-05-13,location_26,516
2016-05-13,location_27,1196
2016-05-13,location_28,1002
2016-05-13,location_30,731
2016-05-13,location_31,1401
2016-05-13,location_32,547
2016-05-13,location_33,1252
2016-05-13,location_34,2389
2016-05-13,location_35,574
2016-05-13,location_36,1058
2016-05-13,location_37,1510
2016-05-13,location_38,1474
2016-05-13,location_39,1509
2016-05-13,location_40,1398
2016-05-13,location_41,861
2016-05-13,location_43,1180
2016-05-13,location_44,3768
2016-05-13,location_45,3172
2016-05-13,location_46,2892
2016-05-13,location_47,3534
2016-05-13,location_48,2482
2016-05-13,location_49,2144
2016-05-13,location_50,2241
2016-05-13,location_51,1652
2016-05-13,location_54,830
2016-05-14,location_1,1861
2016-05-14,location_2,1923
2016-05-14,location_3,3043
2016-05-14,location_4,1495
2016-05-14,location_5,1409
2016-05-14,location_6,1835
2016-05-14,location_7,1962
2016-05-14,location_8,2883
2016-05-14,location_9,1813
2016-05-14,location_10,1026
2016-05-14,location_11,2036
2016-05-14,location_12,1133
2016-05-14,location_13,817
2016-05-14,location_14,1400
2016-05-14,location_15,1244
2016-05-14,location_16,862
2016-05-14,location_17,1117
2016-05-14,location_18,1368
2016-05-14,location_19,1136
2016-05-14,location_23,1058
2016-05-14,location_25,718
2016-05-14,location_26,615
2016-05-14,location_27,1359
2016-05-14,location_28,993
2016-05-14,location_30,693
2016-05-14,location_31,1095
2016-05-14,location_32,565
2016-05-14,location_33,996
2016-05-14,location_34,2127
2016-05-14,location_35,482
2016-05-14,location_36,891
2016-05-14,location_37,1536
2016-05-14,location_38,1556
2016-05-14,location_39,1262
