item_id,category_of_item,class,perishable
item_2011216,other_bevrages,class_1338,0
item_2011218,grocery_items,class_1082,0
item_2011220,grocery_items,class_1032,0
item_2011225,grocery_items,class_1032,0
item_2011243,grocery_items,class_1032,0
item_2011259,grocery_items,class_1032,0
item_2011266,grocery_items,class_1050,0
item_2011328,grocery_items,class_1072,0
item_2011329,grocery_items,class_1083,0
item_2011346,grocery_items,class_1068,0
item_2011399,grocery_items,class_1050,0
item_2011401,grocery_items,class_1068,0
item_2011437,grocery_items,class_1063,0
item_2011448,grocery_items,class_1063,0
item_2011449,grocery_items,class_1052,0
item_2011450,grocery_items,class_1035,0
item_2011451,grocery_items,class_1063,0
item_2011457,grocery_items,class_1063,0
item_2011459,grocery_items,class_1063,0
item_2011463,grocery_items,class_1052,0
item_2011468,grocery_items,class_1063,0
item_2011470,grocery_items,class_1063,0
item_2011471,grocery_items,class_1027,0
item_2011583,beverages,class_1132,0
item_2011872,grocery_items,class_1084,0
item_2011898,home_care,class_3102,0
item_2011910,grocery_items,class_1074,0
item_2011927,cleaning_utilities,class_3040,0
item_2011934,cleaning_utilities,class_3040,0
item_2011938,dairy_items,class_2130,1
item_2012385,cleaning_utilities,class_3010,0
item_2012410,beverages,class_1148,0
item_2012576,grocery_items,class_1042,0
item_2012591,grocery_items,class_1042,0
item_2012970,beverages,class_1154,0
item_2013086,beverages,class_1124,0
item_2013309,beverages,class_1114,0
item_2013450,beverages,class_1114,0
item_2013621,grocery_items,class_1010,0
item_2013632,beverages,class_1124,0
item_2013648,other_bevrages,class_1318,0
item_2013651,grocery_items,class_1010,0
item_2013674,grocery_items,class_1010,0
item_2013931,beverages,class_1120,0
item_2014053,beverages,class_1120,0
item_2014085,beverages,class_1116,0
item_2014089,beverages,class_1120,0
item_2014094,beverages,class_1120,0
item_2014097,beverages,class_1120,0
item_2014922,grocery_items,class_1002,0
item_2015628,grocery_items,class_1077,0
item_2015646,grocery_items,class_1073,0
item_2015815,beverages,class_1136,0
item_2015820,grocery_items,class_1077,0
item_2015898,grocery_items,class_1073,0
item_2016322,beverages,class_1152,0
item_2016362,grocery_items,class_1040,0
item_2016407,beverages,class_1132,0
item_2016419,beverages,class_1132,0
item_2016441,beverages,class_1138,0
item_2016619,cleaning_utilities,class_3040,0
item_2016642,cleaning_utilities,class_3046,0
item_2016716,frozen_food,class_2208,0
item_2016737,frozen_food,class_2208,0
item_2016738,frozen_food,class_2208,0
item_2016795,grocery_items,class_1008,0
item_2016864,grocery_items,class_1040,0
item_2017079,beverages,class_1120,0
item_2017173,beverages,class_1124,0
item_2017184,beverages,class_1138,0
item_2017202,cleaning_utilities,class_3032,0
item_2017241,cleaning_utilities,class_3032,0
item_2017245,dairy_items,class_2108,1
item_2017257,personal_care,class_4138,0
item_2017343,grocery_items,class_1026,0
item_2017583,stationary_supplies,class_5192,0
item_2018087,personal_care,class_4126,0
item_2018245,personal_care,class_4126,0
item_2018273,beverages,class_1124,0
item_2018358,beverages,class_1124,0
item_2018397,beverages,class_1124,0
item_2018471,beverages,class_1124,0
item_2018612,beverages,class_1114,0
item_2018690,beverages,class_1124,0
item_2018753,other_farm_produce,class_2026,1
item_2019084,grocery_items,class_1028,0
item_2026256,cleaning_utilities,class_3034,0
item_2026304,beverages,class_1116,0
item_2026312,grocery_items,class_1016,0
item_2026369,grocery_items,class_1072,0
item_2026432,beverages,class_1118,0
item_2026444,grocery_items,class_1034,0
item_2026454,grocery_items,class_1034,0
item_2026501,grocery_items,class_1034,0
item_2026597,grocery_items,class_1060,0
item_2026609,grocery_items,class_1034,0
item_2026631,grocery_items,class_1060,0
item_2026650,grocery_items,class_1034,0
item_2026683,grocery_items,class_1034,0
item_2026801,grocery_items,class_1060,0
item_2026858,grocery_items,class_1034,0
item_2026893,grocery_items,class_1034,0
item_2026945,grocery_items,class_1034,0
item_2026959,grocery_items,class_1034,0
item_2026983,grocery_items,class_1034,0
item_2027090,grocery_items,class_1060,0
item_2027203,grocery_items,class_1034,0
item_2027252,grocery_items,class_1034,0
item_2027559,beverages,class_1148,0
item_2027649,beverages,class_1142,0
item_2027777,dairy_items,class_2166,1
item_2027809,beverages,class_1118,0
item_2027827,dairy_items,class_2166,1
item_2028217,beverages,class_1142,0
item_2028307,dairy_items,class_2166,1
item_2028315,dairy_items,class_2162,1
item_2028335,dairy_items,class_2166,1
item_2028403,beverages,class_1148,0
item_2028404,beverages,class_1142,0
item_2028435,dairy_items,class_2166,1
item_2028696,beverages,class_1118,0
item_2028754,dairy_items,class_2166,1
item_2028810,beverages,class_1118,0
item_2028898,beverages,class_1118,0
item_2028983,grocery_items,class_1010,0
item_2029427,beverages,class_1126,0
item_2029457,beverages,class_1120,0
item_2029467,beverages,class_1126,0
item_2029494,beverages,class_1122,0
item_2029519,beverages,class_1126,0
item_2029543,personal_care,class_4176,0
item_2030002,grocery_items,class_1006,0
item_2030447,vegetables,class_2416,1
item_2030606,vegetables,class_2416,1
item_2030822,grocery_items,class_1040,0
item_2031266,other_farm_produce,class_2026,1
item_2031273,other_farm_produce,class_2026,1
item_2031309,other_farm_produce,class_2026,1
item_2031325,grocery_items,class_1040,0
item_2031378,other_farm_produce,class_2026,1
item_2032088,other_farm_produce,class_2016,1
item_2032488,beverages,class_1132,0
item_2033554,other_farm_produce,class_2012,1
item_2033699,dairy_items,class_2116,1
item_2033805,dairy_items,class_2174,1
item_2033992,grocery_items,class_1033,0
item_2034104,dairy_items,class_2174,1
item_2034132,other_bevrages,class_1318,0
item_2034212,grocery_items,class_1016,0
item_2035258,grocery_items,class_1086,0
item_2035293,beverages,class_1142,0
item_2035576,other_bevrages,class_1318,0
item_2035581,cleaning_utilities,class_3040,0
item_2035587,cleaning_utilities,class_3040,0
item_2036460,deli_items,class_2644,1
item_2036465,deli_items,class_2644,1
item_2036574,deli_items,class_2636,1
item_2036618,vegetables,class_2420,1
item_2036676,grocery_items,class_1040,0
item_2037008,home_care,class_3106,0
item_2037148,personal_care,class_4198,0
item_2037269,home_care,class_3106,0
item_2037487,other_farm_produce,class_2006,1
item_2040614,grocery_items,class_1041,0
item_2040637,other_farm_produce,class_2014,1
item_2040862,beverages,class_1120,0
item_2042210,other_farm_produce,class_2014,1
item_2042314,grocery_items,class_1030,0
item_2042436,beverages,class_1122,0
item_2042614,cleaning_utilities,class_3028,0
item_2042941,beverages,class_1148,0
item_2042947,beverages,class_1148,0
item_2043198,beverages,class_1142,0
item_2043261,grocery_items,class_1094,0
item_2043559,grocery_items,class_1078,0
item_2043795,beverages,class_1126,0
item_2043849,beverages,class_1126,0
item_2045162,personal_care,class_4138,0
item_2045280,other_utilities,class_6922,0
item_2045360,other_utilities,class_6920,0
item_2045373,other_utilities,class_6920,0
item_2045493,grocery_items,class_1028,0
item_2045533,grocery_items,class_1075,0
item_2045545,beverages,class_1124,0
item_2045637,other_utilities,class_6920,0
item_2045783,other_utilities,class_6936,0
item_2045834,other_utilities,class_6924,0
item_2045986,other_utilities,class_6920,0
item_2046021,other_utilities,class_6920,0
item_2046260,grocery_items,class_1026,0
item_2046297,other_utilities,class_6936,0
item_2046298,other_utilities,class_6936,0
item_2046348,other_utilities,class_6922,0
item_2046528,other_utilities,class_6922,0
item_2046552,other_utilities,class_6936,0
item_2046591,other_utilities,class_6922,0
item_2046670,other_utilities,class_6922,0
item_2046789,other_utilities,class_6920,0
item_2046805,beverages,class_1148,0
item_2046903,cleaning_utilities,class_3046,0
item_2046916,beverages,class_1148,0
item_2047159,other_bevrages,class_1318,0
item_2047211,other_bevrages,class_1318,0
item_2047495,grocery_items,class_1042,0
item_2047496,beverages,class_1136,0
item_2047506,beverages,class_1122,0
item_2047508,beverages,class_1122,0
item_2047752,cleaning_utilities,class_3034,0
item_2048113,grocery_items,class_1016,0
item_2048139,grocery_items,class_1016,0
item_2048141,grocery_items,class_1016,0
item_2048163,grocery_items,class_1016,0
item_2048164,grocery_items,class_1016,0
item_2048182,grocery_items,class_1016,0
item_2048193,grocery_items,class_1016,0
item_2048242,grocery_items,class_1016,0
item_2048246,grocery_items,class_1016,0
item_2048248,grocery_items,class_1016,0
item_2048271,grocery_items,class_1016,0
item_2048279,grocery_items,class_1016,0
item_2048300,grocery_items,class_1016,0
item_2048313,grocery_items,class_1016,0
item_2048323,grocery_items,class_1016,0
item_2048358,personal_care,class_4138,0
item_2048362,grocery_items,class_1016,0
item_2048374,grocery_items,class_1016,0
item_2048381,grocery_items,class_1016,0
item_2048399,grocery_items,class_1016,0
item_2048406,grocery_items,class_1016,0
item_2048421,grocery_items,class_1016,0
item_2048471,grocery_items,class_1016,0
item_2048515,grocery_items,class_1016,0
item_2048546,grocery_items,class_1016,0
item_2048596,grocery_items,class_1016,0
item_2048609,grocery_items,class_1016,0
item_2048624,grocery_items,class_1016,0
item_2048633,grocery_items,class_1016,0
item_2048674,grocery_items,class_1016,0
item_2048874,grocery_items_2,class_1236,0
item_2048954,personal_care,class_4138,0
item_2049003,other_utilities,class_6960,0
item_2049026,personal_care,class_4104,0
item_2049037,kitchen_utilities_2,class_6222,0
item_2049081,other_farm_produce,class_2018,1
item_2049153,kitchen_utilities_2,class_6222,0
item_2049304,grocery_items,class_1035,0
item_2049778,beverages,class_1148,0
item_2051064,personal_care,class_4118,0
item_2052563,grocery_items,class_1016,0
item_2053415,grocery_items,class_1082,0
item_2053564,personal_care,class_4138,0
item_2053590,dairy_items,class_2172,1
item_2053610,dairy_items,class_2172,1
item_2053614,dairy_items,class_2174,1
item_2053630,grocery_items_2,class_1236,0
item_2053751,beverages,class_1124,0
item_2053874,beverages,class_1120,0
item_2054101,beverages,class_1114,0
item_2054291,beverages,class_1114,0
item_2054300,grocery_items,class_1040,0
item_2054580,beverages,class_1120,0
item_2054605,other_bevrages,class_1316,0
item_2054635,beverages,class_1126,0
item_2054903,personal_care,class_4176,0
item_2056549,prepared_food,class_2906,1
item_2056557,grocery_items,class_1004,0
item_2056764,office_supplies,class_6482,0
item_2056876,office_supplies,class_6482,0
item_2057033,beverages,class_1126,0
item_2057231,prepared_food,class_2904,1
item_2057387,office_supplies,class_6482,0
item_2057442,beverages,class_1126,0
item_2057762,grocery_items,class_1028,0
item_2058362,grocery_items,class_1052,0
item_2058758,beverages,class_1136,0
item_2058764,beverages,class_1148,0
item_2058895,beverages,class_1148,0
item_2058907,beverages,class_1156,0
item_2059122,beverages,class_1148,0
item_2059277,home_care,class_3106,0
item_2059342,home_care,class_3106,0
item_2059647,home_care,class_3106,0
item_2059799,home_care,class_3106,0
item_2060787,beverages,class_1126,0
item_2060793,beverages,class_1142,0
item_2060910,beverages,class_1126,0
item_2061025,beverages,class_1126,0
item_2061033,beverages,class_1126,0
item_2061121,beverages,class_1148,0
item_2061214,beverages,class_1142,0
item_2061404,beverages,class_1120,0
item_2061781,grocery_items,class_1074,0
item_2062477,beverages,class_1118,0
item_2062912,cleaning_utilities,class_3022,0
item_2067056,grocery_items,class_1016,0
item_2067123,grocery_items,class_1008,0
item_2067333,grocery_items,class_1036,0
item_2068536,grocery_items,class_1028,0
item_2072545,beverages,class_1124,0
item_2075374,other_utilities,class_6960,0
item_2075733,grocery_items,class_1068,0
item_2076761,grocery_items,class_1068,0
item_2081050,prepared_food,class_2986,1
item_2081056,prepared_food,class_2986,1
item_2081064,prepared_food,class_2966,1
item_2081095,prepared_food,class_2962,1
item_2081139,prepared_food,class_2986,1
item_2081142,prepared_food,class_2980,1
item_2081161,prepared_food,class_2966,1
item_2081175,prepared_food,class_2960,1
item_2083837,beverages,class_1118,0
item_2083859,beverages,class_1118,0
item_2084278,beverages,class_1122,0
item_2084557,cleaning_utilities,class_3040,0
item_2084706,home_care,class_3104,0
item_2086882,dairy_items,class_2166,1
item_2087374,dairy_items,class_2162,1
item_2087409,beverages,class_1132,0
item_2087543,dairy_items,class_2162,1
item_2087567,dairy_items,class_2162,1
item_2087933,beverages,class_1114,0
item_2087978,beverages,class_1114,0
item_2088860,grocery_items,class_1006,0
item_2088922,grocery_items,class_1076,0
item_2088946,grocery_items,class_1026,0
item_2089036,grocery_items,class_1034,0
item_2089224,grocery_items,class_1026,0
item_2089250,cleaning_utilities,class_3020,0
item_2089276,grocery_items,class_1006,0
item_2089339,grocery_items,class_1006,0
item_2089789,beauty_products,class_4254,0
item_2090125,beauty_products,class_4214,0
item_2091318,beauty_products,class_4252,0
item_2099230,beauty_products,class_4252,0
item_2101795,beauty_products,class_4222,0
item_2103250,beauty_products,class_4254,0
item_2105347,beauty_products,class_4254,0
item_2106464,beverages,class_1148,0
item_2108569,grocery_items,class_1086,0
item_2108843,grocery_items,class_1086,0
item_2109909,grocery_items,class_1074,0
item_2109969,grocery_items,class_1060,0
item_2110456,beverages,class_1120,0
item_2111684,beverages,class_1120,0
item_2111870,other_farm_produce,class_2028,1
item_2112280,other_bevrages,class_1330,0
item_2112303,other_bevrages,class_1334,0
item_2112404,dairy_items,class_2108,1
item_2112461,grocery_items,class_1030,0
item_2112462,grocery_items,class_1030,0
item_2112607,beverages,class_1118,0
item_2113343,beverages,class_1114,0
item_2113914,cleaning_utilities,class_3040,0
item_2114566,grocery_items,class_1034,0
item_2114752,grocery_items,class_1034,0
item_2114812,cleaning_utilities,class_3020,0
item_2116132,other_bevrages,class_1310,0
item_2116139,grocery_items,class_1068,0
item_2116238,other_bevrages,class_1310,0
item_2116416,grocery_items,class_1060,0
item_2116470,other_bevrages,class_1334,0
item_2117783,grocery_items_2,class_1236,0
item_2118397,other_bevrages,class_1326,0
item_2118662,grocery_items,class_1010,0
item_2120180,grocery_items,class_1006,0
item_2120216,grocery_items,class_1006,0
item_2120506,grocery_items,class_1040,0
item_2120681,grocery_items,class_1028,0
item_2120723,grocery_items,class_1068,0
item_2120768,grocery_items,class_1040,0
item_2121319,beverages,class_1124,0
item_2121610,grocery_items,class_1036,0
item_2121690,grocery_items,class_1036,0
item_2122188,grocery_items,class_1084,0
item_2122676,beverages,class_1124,0
item_2122818,beverages,class_1154,0
item_2122868,grocery_items,class_1088,0
item_2122947,other_bevrages,class_1370,0
item_2123036,beverages,class_1114,0
item_2123209,other_bevrages,class_1306,0
item_2123410,grocery_items,class_1012,0
item_2123463,grocery_items,class_1076,0
item_2123468,grocery_items,class_1068,0
item_2123711,other_bevrages,class_1318,0
item_2123727,grocery_items,class_1028,0
item_2123747,grocery_items,class_1022,0
item_2123750,grocery_items,class_1008,0
item_2123775,grocery_items,class_1030,0
item_2123790,other_bevrages,class_1318,0
item_2123791,grocery_items,class_1068,0
item_2123839,beverages,class_1122,0
item_2123859,other_bevrages,class_1318,0
item_2123863,other_bevrages,class_1318,0
item_2124052,other_bevrages,class_1318,0
item_2124705,grocery_items,class_1040,0
item_2125814,grocery_items,class_1042,0
item_2126696,other_bevrages,class_1318,0
item_2126842,grocery_items,class_1030,0
item_2126944,beverages,class_1142,0
item_2127024,beverages,class_1118,0
item_2127069,beverages,class_1142,0
item_2127114,beverages,class_1152,0
item_2127175,grocery_items,class_1026,0
item_2127206,grocery_items,class_1040,0
item_2127544,grocery_items,class_1040,0
item_2127651,grocery_items,class_1068,0
item_2127733,grocery_items,class_1068,0
item_2127825,other_bevrages,class_1302,0
item_2127921,grocery_items,class_1028,0
item_2127992,grocery_items,class_1028,0
item_2128628,beverages,class_1122,0
item_2128799,beverages,class_1148,0
item_2129334,grocery_items,class_1086,0
item_2129350,grocery_items,class_1086,0
item_2129387,grocery_items,class_1068,0
item_2129515,grocery_items,class_1042,0
item_2129616,beverages,class_1124,0
item_2129678,grocery_items,class_1030,0
item_2129786,grocery_items,class_1016,0
item_2129790,grocery_items,class_1094,0
item_2129892,grocery_items,class_1092,0
item_2129994,grocery_items,class_1092,0
item_2130131,grocery_items,class_1092,0
item_2130219,grocery_items,class_1094,0
item_2130265,grocery_items,class_1094,0
item_2130352,grocery_items,class_1094,0
item_2130474,grocery_items,class_1064,0
item_2130521,grocery_items,class_1040,0
item_2130526,grocery_items,class_1030,0
item_2130553,other_bevrages,class_1318,0
item_2131010,other_bevrages,class_1328,0
item_2131572,grocery_items,class_1002,0
item_2131699,grocery_items,class_1002,0
item_2132163,grocery_items,class_1040,0
item_2132318,grocery_items,class_1002,0
item_2132945,grocery_items,class_1026,0
item_2132957,grocery_items,class_1068,0
item_2134058,beverages,class_1124,0
item_2134244,other_bevrages,class_1364,0
